customer_id,first_name,last_name,email,phone,date_of_birth,driving_license,license_issue_date,license_expiry_date,address,city,registration_date,loyalty_level,created_at,updated_at
4155,Andrey,Sidorov,customer4155@example.com,375291123804,1951-03-18,AB3503367,2013-05-26,2026-11-15,"Street 13, Apt 76",Brest,2022-04-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4156,Alexander,Smirnov,customer4156@example.com,375298738826,1961-11-09,AB3632552,2018-09-28,2027-01-26,"Street 95, Apt 147",Bobruisk,2024-07-11,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4157,Sergey,Novikov,customer4157@example.com,375296647626,1964-11-15,AB6282091,2023-02-06,2026-01-16,"Street 18, Apt 22",Molodechno,2024-11-18,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4158,Mikhail,Volkov,customer4158@example.com,375291092262,1961-03-05,AB5514326,2017-11-02,2026-03-21,"Street 89, Apt 22",Borisov,2021-08-18,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4159,Ivan,Volkov,customer4159@example.com,375296180650,1950-10-22,AB7861709,2014-03-19,2026-09-28,"Street 47, Apt 84",Lida,2020-08-21,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4160,Dmitry,Ivanov,customer4160@example.com,375291636503,1994-12-24,AB9895831,2012-11-05,2027-05-22,"Street 92, Apt 152",Vitebsk,2021-01-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4161,Alexander,Ivanov,customer4161@example.com,375299586109,1973-06-22,AB9151794,2010-05-04,2029-04-14,"Street 33, Apt 1",Bobruisk,2022-02-12,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4162,Alexander,Novikov,customer4162@example.com,375293289941,1961-03-10,AB2890635,2013-11-23,2026-12-24,"Street 74, Apt 96",Gomel,2020-01-05,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4163,Dmitry,Smirnov,customer4163@example.com,375293652054,1996-02-07,AB3277420,2021-09-11,2029-02-10,"Street 24, Apt 127",Borisov,2022-01-06,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4164,Alexander,Semenov,customer4164@example.com,375295509455,2000-10-03,AB7586121,2023-02-02,2030-02-20,"Street 75, Apt 87",Borisov,2021-02-01,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4165,Olga,Kozlov,customer4165@example.com,375299428973,1991-05-22,AB4004772,2023-11-18,2025-05-21,"Street 32, Apt 163",Molodechno,2020-12-21,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4166,Tatiana,Semenov,customer4166@example.com,375293049585,1989-10-15,AB2454438,2017-07-08,2025-11-04,"Street 77, Apt 168",Vitebsk,2020-06-09,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4167,Tatiana,Petrov,customer4167@example.com,375298298232,1994-08-02,AB2314572,2020-05-04,2025-05-22,"Street 72, Apt 134",Grodno,2020-07-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4168,Anna,Sidorov,customer4168@example.com,375291498094,1990-01-20,AB4161124,2020-03-23,2028-04-14,"Street 99, Apt 95",Grodno,2024-04-20,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4169,Dmitry,Popov,customer4169@example.com,375293118499,1953-12-21,AB6291619,2016-06-14,2030-12-15,"Street 80, Apt 184",Vitebsk,2023-08-27,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4170,Dmitry,Kozlov,customer4170@example.com,375296212838,2001-05-23,AB1317614,2011-04-01,2027-10-15,"Street 17, Apt 83",Baranovichi,2021-11-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4171,Andrey,Pavlov,customer4171@example.com,375298627098,2001-01-15,AB4315734,2010-07-18,2028-09-17,"Street 61, Apt 142",Slutsk,2020-10-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4172,Tatiana,Pavlov,customer4172@example.com,375293289658,2002-12-05,AB6782010,2014-01-09,2025-03-13,"Street 97, Apt 24",Slutsk,2023-09-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4173,Mikhail,Pavlov,customer4173@example.com,375292018961,1956-06-26,AB8244288,2021-11-05,2026-06-26,"Street 70, Apt 68",Rechitsa,2020-10-25,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4174,Anna,Ivanov,customer4174@example.com,375295872402,1971-11-24,AB4117736,2021-08-18,2025-05-16,"Street 5, Apt 88",Slutsk,2022-10-25,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4175,Natalia,Petrov,customer4175@example.com,375299115772,1959-10-04,AB3856376,2016-10-17,2025-06-27,"Street 32, Apt 58",Pinsk,2022-04-07,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4176,Sergey,Ivanov,customer4176@example.com,375293320581,1976-10-15,AB9473850,2018-11-07,2026-02-02,"Street 92, Apt 46",Gomel,2024-06-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4177,Ivan,Pavlov,customer4177@example.com,375297093926,1975-05-11,AB9784464,2010-04-09,2027-01-11,"Street 69, Apt 92",Slutsk,2022-12-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4178,Alexander,Morozov,customer4178@example.com,375298898927,1997-05-23,AB5088533,2022-10-25,2027-01-09,"Street 38, Apt 193",Orsha,2024-12-26,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4179,Natalia,Ivanov,customer4179@example.com,375297241631,1967-06-12,AB5536157,2019-02-06,2029-04-03,"Street 13, Apt 116",Novopolotsk,2022-10-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4180,Dmitry,Sidorov,customer4180@example.com,375299617781,1965-03-20,AB6621279,2020-09-15,2027-03-15,"Street 77, Apt 106",Borisov,2020-05-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4181,Natalia,Popov,customer4181@example.com,375291389944,1986-05-15,AB9916420,2020-11-13,2030-05-03,"Street 56, Apt 51",Polotsk,2024-03-17,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4182,Ivan,Semenov,customer4182@example.com,375296644283,1996-10-25,AB3697922,2015-02-06,2025-02-28,"Street 65, Apt 152",Orsha,2023-03-08,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4183,Alexander,Volkov,customer4183@example.com,375297308286,1973-06-13,AB4737250,2020-07-28,2026-01-02,"Street 88, Apt 76",Baranovichi,2021-06-19,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4184,Alexander,Popov,customer4184@example.com,375297651065,2002-05-01,AB8691526,2020-11-12,2027-12-13,"Street 73, Apt 74",Mogilev,2022-07-24,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4185,Sergey,Popov,customer4185@example.com,375293441797,1994-09-07,AB7427265,2022-03-12,2028-08-09,"Street 90, Apt 26",Bobruisk,2020-07-27,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4186,Anna,Pavlov,customer4186@example.com,375297598220,1998-06-15,AB7744379,2014-01-13,2026-04-13,"Street 46, Apt 88",Rechitsa,2023-02-15,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4187,Alexander,Ivanov,customer4187@example.com,375298087171,1986-07-15,AB7545528,2019-04-20,2026-05-19,"Street 83, Apt 105",Grodno,2021-05-10,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4188,Anna,Morozov,customer4188@example.com,375293888087,1982-06-03,AB6782448,2016-03-23,2029-04-16,"Street 77, Apt 198",Orsha,2023-08-21,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4189,Alexander,Kozlov,customer4189@example.com,375294620735,1964-12-08,AB7957672,2021-01-04,2025-08-18,"Street 55, Apt 123",Bobruisk,2020-06-07,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4190,Tatiana,Popov,customer4190@example.com,375291613118,1963-06-18,AB2674678,2016-11-24,2030-11-12,"Street 40, Apt 157",Polotsk,2020-11-22,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4191,Alexander,Novikov,customer4191@example.com,375296230211,1974-05-18,AB9288026,2016-01-17,2030-06-28,"Street 58, Apt 101",Orsha,2023-01-07,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4192,Sergey,Pavlov,customer4192@example.com,375293834436,1968-03-18,AB8231636,2016-03-05,2028-02-20,"Street 81, Apt 37",Mogilev,2023-04-14,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4193,Tatiana,Popov,customer4193@example.com,375298302196,1976-08-08,AB1937396,2016-11-25,2025-08-06,"Street 64, Apt 175",Svetlogorsk,2021-11-07,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4194,Mikhail,Semenov,customer4194@example.com,375298487408,1976-02-09,AB8709751,2021-07-14,2027-12-26,"Street 96, Apt 121",Vitebsk,2023-05-01,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4195,Dmitry,Volkov,customer4195@example.com,375292845883,1995-11-24,AB3133728,2023-04-09,2029-12-09,"Street 44, Apt 187",Zhlobin,2021-05-23,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4196,Olga,Petrov,customer4196@example.com,375298640400,1977-05-18,AB4084791,2016-02-10,2029-11-03,"Street 4, Apt 149",Molodechno,2023-09-26,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4197,Elena,Smirnov,customer4197@example.com,375294416539,1983-11-25,AB1283781,2017-01-08,2030-04-24,"Street 15, Apt 90",Bobruisk,2023-08-01,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4198,Sergey,Smirnov,customer4198@example.com,375291675763,1984-06-03,AB9985243,2013-09-22,2028-01-13,"Street 73, Apt 104",Brest,2022-10-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4199,Anna,Semenov,customer4199@example.com,375292450520,1954-01-27,AB4259828,2010-09-27,2029-08-28,"Street 46, Apt 136",Bobruisk,2021-09-23,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4200,Andrey,Ivanov,customer4200@example.com,375295975172,1999-05-04,AB7520960,2011-07-13,2030-11-22,"Street 13, Apt 52",Minsk,2023-04-11,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4201,Elena,Popov,customer4201@example.com,375294251763,1986-07-03,AB1216039,2014-09-26,2025-09-18,"Street 1, Apt 81",Svetlogorsk,2022-11-19,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4202,Mikhail,Novikov,customer4202@example.com,375295246086,2000-12-28,AB1897353,2012-05-25,2029-04-17,"Street 59, Apt 18",Baranovichi,2024-10-20,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4203,Maria,Morozov,customer4203@example.com,375294857756,1971-11-10,AB5414751,2020-05-11,2029-12-25,"Street 80, Apt 6",Molodechno,2023-04-21,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4204,Alexander,Morozov,customer4204@example.com,375296408698,1958-07-03,AB5651491,2021-06-26,2030-08-21,"Street 67, Apt 44",Orsha,2022-12-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4205,Anna,Smirnov,customer4205@example.com,375298290677,1963-01-12,AB2854048,2012-09-03,2028-04-27,"Street 57, Apt 159",Novopolotsk,2023-04-03,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4206,Sergey,Smirnov,customer4206@example.com,375294332972,1985-06-13,AB5192454,2016-10-25,2030-06-15,"Street 6, Apt 188",Gomel,2020-06-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4207,Tatiana,Smirnov,customer4207@example.com,375295537723,1963-02-28,AB8187472,2012-10-06,2026-12-11,"Street 52, Apt 48",Vitebsk,2021-05-27,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4208,Sergey,Popov,customer4208@example.com,375298496553,1955-03-01,AB6413934,2017-05-20,2026-02-08,"Street 82, Apt 137",Slutsk,2020-07-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4209,Elena,Morozov,customer4209@example.com,375298563760,1999-03-26,AB9575670,2017-01-05,2027-06-13,"Street 40, Apt 177",Molodechno,2021-02-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4210,Maria,Volkov,customer4210@example.com,375291933660,1980-01-01,AB7469859,2010-09-19,2028-08-10,"Street 34, Apt 59",Molodechno,2024-04-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4211,Natalia,Kozlov,customer4211@example.com,375292191335,1976-12-22,AB2895795,2023-06-21,2030-07-07,"Street 32, Apt 100",Minsk,2023-11-03,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4212,Tatiana,Pavlov,customer4212@example.com,375292320997,1965-11-06,AB4574422,2011-03-07,2025-04-13,"Street 64, Apt 41",Slutsk,2024-05-15,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4213,Ivan,Novikov,customer4213@example.com,375292448773,1976-10-02,AB4317299,2015-01-07,2030-12-09,"Street 17, Apt 12",Bobruisk,2021-09-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4214,Tatiana,Novikov,customer4214@example.com,375291148375,1967-03-10,AB6538054,2023-02-21,2025-11-14,"Street 68, Apt 185",Polotsk,2021-10-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4215,Alexander,Kuznetsov,customer4215@example.com,375295133497,1990-07-16,AB6807734,2018-08-08,2026-12-22,"Street 34, Apt 99",Bobruisk,2023-07-24,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4216,Elena,Sidorov,customer4216@example.com,375294485247,1953-01-24,AB9191498,2013-08-01,2026-09-15,"Street 64, Apt 75",Slutsk,2022-04-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4217,Ivan,Novikov,customer4217@example.com,375299694184,1960-06-22,AB8565826,2010-05-09,2030-06-25,"Street 45, Apt 65",Brest,2024-04-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4218,Natalia,Kuznetsov,customer4218@example.com,375293884874,1956-01-19,AB5471170,2013-09-02,2027-05-22,"Street 59, Apt 152",Pinsk,2024-10-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4219,Ivan,Petrov,customer4219@example.com,375299741545,1998-07-27,AB1831016,2018-01-25,2030-08-12,"Street 92, Apt 57",Novopolotsk,2021-11-23,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4220,Anna,Kozlov,customer4220@example.com,375298108100,2000-01-01,AB5229816,2012-08-02,2029-09-08,"Street 78, Apt 106",Molodechno,2022-12-27,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4221,Natalia,Smirnov,customer4221@example.com,375294627420,2000-09-21,AB1139027,2021-06-07,2028-04-09,"Street 57, Apt 162",Mogilev,2023-08-17,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4222,Andrey,Kozlov,customer4222@example.com,375292037197,1972-11-22,AB6201472,2014-06-26,2026-10-06,"Street 48, Apt 132",Brest,2022-10-04,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4223,Elena,Ivanov,customer4223@example.com,375298518469,1966-06-19,AB3900818,2011-11-17,2029-04-04,"Street 100, Apt 183",Gomel,2022-09-16,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4224,Elena,Volkov,customer4224@example.com,375295311484,2001-07-03,AB5690852,2023-02-13,2027-12-16,"Street 9, Apt 67",Vitebsk,2023-09-22,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4225,Andrey,Pavlov,customer4225@example.com,375292986014,1951-06-13,AB7901714,2013-03-14,2026-05-14,"Street 28, Apt 9",Brest,2022-12-22,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4226,Elena,Semenov,customer4226@example.com,375297954879,1971-04-11,AB9062324,2018-07-14,2028-08-07,"Street 55, Apt 200",Minsk,2021-03-28,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4227,Alexander,Pavlov,customer4227@example.com,375293791618,1967-06-18,AB8205785,2011-06-09,2028-10-19,"Street 65, Apt 77",Pinsk,2020-09-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4228,Alexander,Morozov,customer4228@example.com,375297896707,1982-04-23,AB3662166,2017-12-14,2026-09-19,"Street 81, Apt 15",Rechitsa,2021-04-16,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4229,Ivan,Popov,customer4229@example.com,375298026032,1950-03-07,AB4789433,2021-10-17,2025-05-15,"Street 91, Apt 63",Grodno,2023-03-05,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4230,Sergey,Semenov,customer4230@example.com,375299211345,1970-09-24,AB2642065,2011-07-05,2027-10-13,"Street 96, Apt 158",Zhlobin,2020-09-12,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4231,Alexander,Kuznetsov,customer4231@example.com,375298411275,1978-08-27,AB2999898,2016-04-04,2030-06-20,"Street 26, Apt 135",Gomel,2024-07-05,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4232,Elena,Volkov,customer4232@example.com,375292867149,1955-09-24,AB2098753,2019-03-18,2026-11-23,"Street 36, Apt 198",Pinsk,2020-03-14,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4233,Natalia,Novikov,customer4233@example.com,375294769831,1971-11-18,AB8794006,2014-11-21,2026-06-21,"Street 40, Apt 16",Rechitsa,2022-09-10,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4234,Ivan,Kuznetsov,customer4234@example.com,375297080042,1990-05-20,AB4006271,2018-08-13,2028-11-11,"Street 56, Apt 116",Molodechno,2021-09-14,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4235,Elena,Novikov,customer4235@example.com,375292278274,1969-06-21,AB4565762,2022-10-27,2026-11-10,"Street 12, Apt 52",Baranovichi,2023-04-07,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4236,Anna,Pavlov,customer4236@example.com,375296084105,1953-09-04,AB6020069,2014-05-18,2029-01-25,"Street 19, Apt 7",Rechitsa,2022-03-26,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4237,Sergey,Popov,customer4237@example.com,375292831217,1986-03-03,AB6296029,2017-11-17,2028-05-23,"Street 36, Apt 183",Rechitsa,2021-10-14,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4238,Dmitry,Ivanov,customer4238@example.com,375296253457,1959-11-17,AB8505394,2010-01-04,2029-01-13,"Street 21, Apt 74",Slutsk,2022-03-03,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4239,Dmitry,Popov,customer4239@example.com,375297803090,1959-05-10,AB4672490,2017-07-26,2026-10-05,"Street 93, Apt 10",Slutsk,2023-06-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4240,Anna,Pavlov,customer4240@example.com,375298055575,2000-08-02,AB4181688,2017-01-15,2025-02-27,"Street 7, Apt 145",Lida,2022-08-25,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4241,Sergey,Novikov,customer4241@example.com,375299866775,1996-03-11,AB8601909,2018-05-23,2026-08-03,"Street 14, Apt 122",Mogilev,2024-06-28,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4242,Olga,Petrov,customer4242@example.com,375292049981,1995-12-16,AB2356931,2018-09-16,2027-09-25,"Street 12, Apt 93",Polotsk,2024-02-17,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4243,Dmitry,Smirnov,customer4243@example.com,375294445790,1979-09-09,AB1956812,2018-11-15,2025-10-12,"Street 62, Apt 21",Lida,2023-03-25,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4244,Ivan,Ivanov,customer4244@example.com,375291312301,1966-08-23,AB2173978,2022-10-25,2027-01-14,"Street 84, Apt 85",Slutsk,2024-06-26,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4245,Ivan,Smirnov,customer4245@example.com,375298452467,1950-09-14,AB2061204,2014-07-28,2026-10-03,"Street 7, Apt 37",Zhlobin,2022-03-07,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4246,Elena,Smirnov,customer4246@example.com,375298484757,1991-07-05,AB4976239,2011-12-28,2027-08-01,"Street 12, Apt 38",Bobruisk,2020-12-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4247,Tatiana,Semenov,customer4247@example.com,375293632336,1989-03-13,AB7504595,2019-03-08,2028-03-02,"Street 13, Apt 60",Orsha,2021-02-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4248,Anna,Smirnov,customer4248@example.com,375291522326,1959-12-19,AB9397400,2016-03-17,2025-02-18,"Street 3, Apt 52",Vitebsk,2024-07-23,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4249,Sergey,Popov,customer4249@example.com,375292157721,1962-12-12,AB9465301,2012-11-14,2026-08-24,"Street 37, Apt 115",Rechitsa,2024-12-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4250,Andrey,Popov,customer4250@example.com,375293089862,1988-09-16,AB9955355,2011-12-07,2026-10-04,"Street 63, Apt 39",Baranovichi,2021-09-17,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4251,Natalia,Smirnov,customer4251@example.com,375294071728,1995-12-27,AB8674394,2015-05-03,2026-09-16,"Street 7, Apt 96",Molodechno,2022-05-01,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4252,Tatiana,Kuznetsov,customer4252@example.com,375299158603,1970-06-07,AB4068452,2014-02-07,2028-10-02,"Street 62, Apt 9",Brest,2022-10-20,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4253,Andrey,Pavlov,customer4253@example.com,375292764102,1950-12-16,AB2645052,2017-09-15,2029-10-14,"Street 64, Apt 193",Lida,2021-12-13,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4254,Ivan,Kuznetsov,customer4254@example.com,375296257955,1998-05-11,AB9356838,2019-05-05,2028-06-08,"Street 60, Apt 55",Zhlobin,2021-03-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4255,Sergey,Kozlov,customer4255@example.com,375293470125,1966-05-09,AB8991068,2021-02-06,2026-07-19,"Street 41, Apt 19",Orsha,2021-07-20,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4256,Ivan,Ivanov,customer4256@example.com,375292617284,1999-03-12,AB9572276,2015-04-28,2027-12-02,"Street 18, Apt 154",Svetlogorsk,2020-09-19,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4257,Sergey,Novikov,customer4257@example.com,375298921642,1951-07-22,AB5361690,2010-02-07,2028-05-18,"Street 74, Apt 101",Svetlogorsk,2024-03-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4258,Maria,Volkov,customer4258@example.com,375293119933,1966-07-03,AB1105436,2015-12-19,2030-10-21,"Street 32, Apt 29",Polotsk,2020-05-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
4259,Maria,Morozov,customer4259@example.com,375295781322,1951-06-02,AB6504670,2022-02-11,2029-05-20,"Street 2, Apt 105",Gomel,2021-06-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
